metagenome	source	domain	phylum	class	order	family	genus	species	abundance	avg eValue	avg % ident	avg align len	# hits
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides coprocola	11068	-46.49	99.76	94.87	5
4491731.3	M5RNA	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified (derived from Erysipelotrichaceae)	Clostridium cocleatum	10935	-36.75	99.9	77.73	2
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Odoribacter denticanis	10478	-27.42	100	61.98	5
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Butyricimonas	Butyricimonas synergistica	10409	-23.47	99.98	54.87	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes butyraticus	10016	-54.2	99.97	107.33	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cellulolyticum	9684	-47.87	99.94	96.31	5
4491731.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	9502	-63.71	99.94	122.56	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	8940	-41.52	99.96	85.31	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium saburreum	8797	-30.92	100	67.36	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	8588	-77.65	99.77	147.34	2
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Butyricimonas	Butyricimonas virosa	8417	-38.31	99.94	80.21	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sp.	8416	-52.8	99.99	104.68	3
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes	7923	-25.7	100	58.78	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] glycolicum	7842	-57.13	99.74	112.78	8
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus champanellensis	7832	-47.2	99.94	95.07	1
4491731.3	M5RNA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	Akkermansia muciniphila	7711	-46.03	99.97	93.2	2
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helveticus	7673	-26.22	99.99	59.56	8
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium clostridioforme	7591	-46.59	99.95	94.18	3
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oxobacter	Oxobacter pfennigii	7403	-40.75	100	84.18	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium indolis	7249	-60.6	99.94	118.33	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	Sarcina ventriculi	7228	-55.8	99.64	110.5	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hespellia	Hespellia porcina	7111	-39.84	100	82.75	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] paradoxum	7111	-22.03	99.9	52.56	5
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia schinkii	7073	-51.48	99.96	102.53	2
4491731.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	7004	-85.62	99.72	160.32	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum variabile	6989	-60.12	99.98	117.05	3
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor lactoaceticus	6826	-23.56	100	54.74	1
4491731.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	unclassified (derived from Deltaproteobacteria)	unclassified (derived from Deltaproteobacteria)	unclassified (derived from Deltaproteobacteria)	uncultured delta proteobacterium	6748	-26.08	99.98	59.26	31
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium methylpentosum	6721	-50.01	99.79	100.29	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Acetobacterium	Acetobacterium psammolithicum	6499	-28.51	100	63.98	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus callidus	6464	-57.53	99.88	113.07	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. MLG080-3	6459	-39.02	99.98	81.2	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium oxidoreducens	6276	-44.46	99.58	91.36	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified (derived from Clostridiales)	unclassified (derived from Clostridiales)	butyrate-producing bacterium A2-232	6167	-48.98	99.94	98.2	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	6079	-63.26	99.3	124.19	6
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified (derived from Ruminococcaceae)	Ruminococcaceae bacterium D16	6042	-50.36	99.75	100.95	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ruminantium	6028	-43.63	99.84	89.89	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D2	5917	-74.89	99.45	146.5	1
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	Megamonas hypermegale	5693	-31.57	100	68.55	5
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium symbiosum	5577	-43.78	98.01	91.15	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus lactaris	5168	-54.79	99.81	108.38	1
4491731.3	M5RNA	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified (derived from Erysipelotrichaceae)	Erysipelotrichaceae bacterium 5_2_54FAA	4965	-56.32	99.94	110.8	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Sedimentibacter	Sedimentibacter hydroxybenzoicus	4923	-38.58	100	80.57	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	4901	-64.23	99.49	125.58	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium hathewayi	4863	-58.39	99.9	114.79	3
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella ruminicola	4814	-25.87	99.99	59.3	6
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae	4799	-84.64	99.54	160.87	3
4491731.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli	4663	-71.5	99.66	138.03	20
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium aminovalericum	4613	-47.72	99.93	96.27	2
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D20	4550	-95.43	99.72	178	1
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister micraerophilus	4459	-27.78	100	62.29	4
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccalis	4420	-71.05	100	135.59	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia cecicola	4396	-58.94	98.01	119.91	2
4491731.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus	Nitrococcus mobilis	4238	-24.61	100	57.11	3
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	Robinsoniella peoriensis	4015	-45.6	99.8	92.91	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	3980	-71.59	99.87	137.19	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ethanoligenens	Ethanoligenens harbinense	3977	-27.71	100	61.65	3
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sakei	3899	-21.9	100	52.59	2
4491731.3	M5RNA	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified (derived from Erysipelotrichaceae)	Eubacterium cylindroides	3857	-40.15	99.97	83.27	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Ureibacillus	Ureibacillus thermosphaericus	3816	-31.9	99.98	69.42	4
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oris	3731	-25.69	100	58.69	6
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella atypica	3701	-34.4	99.97	73.52	1
4491731.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	unclassified (derived from Alphaproteobacteria)	unclassified (derived from Alphaproteobacteria)	unclassified (derived from Alphaproteobacteria)	uncultured alpha proteobacterium	3698	-30.68	99.87	67.77	15
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. MLG480	3629	-35.18	99.94	75.4	1
4491731.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium catenulatum	3621	-78.23	99.91	147.28	3
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea	3543	-47.43	99.81	96.09	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	3541	-70.46	99.94	134.29	2
4491731.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Beggiatoa	Beggiatoa sp. PS	3524	-22	100	52.92	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp. KP-2	3518	-21.23	100	50.65	1
4491731.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma conjunctivae	3508	-21.7	100	51.7	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. WAL 14571	3273	-44.98	99.54	92.88	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccae	3259	-28.06	99.4	62.95	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum	3187	-35.39	99.98	75.17	9
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium chauvoei	3176	-65.45	99.49	127.24	4
4491731.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio versutus	3163	-30.77	100	67.56	1
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister pneumosintes	3123	-43.28	99.82	88.71	8
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	Syntrophococcus sucromutans	3056	-38.56	99.93	80.56	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oulorum	3042	-30.56	100	66.89	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] obeum	2954	-61.84	99.89	120.5	2
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	Selenomonas sputigena	2918	-32.47	99.95	70.44	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Acetobacterium	Acetobacterium carbinolicum	2804	-28.42	100	63.32	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	2761	-21.44	100	51.44	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XII. Incertae Sedis	Fusibacter	Fusibacter paucivorans	2746	-23.24	100	53.85	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tertium	2736	-49.09	99.6	99.46	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus eutactus	2731	-58.58	99.88	114.54	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. MK11	2711	-50.42	99.06	101.97	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] lituseburense	2673	-43.35	99.95	88.75	3
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salanitronis	2643	-37.18	100	78.32	1
4491731.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	Mesoplasma florum	2620	-22.93	100	54.72	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Tissierella	Tissierella sp. LBN 291	2608	-31.51	100	69.08	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium disporicum	2601	-72.44	99.84	138.48	2
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus salivarius	2583	-76.71	99.89	146.16	5
4491731.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	2563	-94.36	99.45	177.36	5
4491731.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	rumen bacterium NK3B85	2492	-39.7	99.7	83.29	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium magnum	2449	-39.64	100	81.91	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitibacter	Desulfitibacter alkalitolerans	2444	-32.98	100	71.05	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans	2422	-56.1	99.62	111	2
4491731.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium dentium	2385	-90.28	99.71	169.03	4
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	2295	-69.24	99.98	133.03	2
4491731.3	M5RNA	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia extructa	2285	-24.88	100	56.83	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophia defectiva	2215	-25.82	100	59.11	3
4491731.3	M5RNA	Bacteria	Aquificae	Aquificae (class)	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. Y04AAS1	2213	-28.84	100	63.96	3
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister invisus	2209	-52.72	99.78	105.05	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cochlearium	2171	-21.33	100	51.39	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ruminis	2109	-66.22	99.9	128.46	5
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] hiranonis	2107	-36.65	99.96	77.52	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilus metalliredigens	2062	-35.8	99.92	75.72	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum ruminicola	2056	-41.22	99.96	84.79	1
4491731.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium ruminantium	2023	-97.54	99.29	182.82	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	2006	-43.72	99.86	89.46	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cylindrosporum	2001	-27.76	99.89	62.54	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium asparagiforme	1984	-63.23	99.85	122.95	2
4491731.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	1889	-44.7	99.95	90.12	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Tissierella	Tissierella sp. AIP 285.00	1821	-29.17	100	64.92	1
4491731.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella multocida	1801	-55.2	99.96	108.76	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ramulus	1789	-56.29	99.72	110.78	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium clariflavum	1783	-47.39	100	95.52	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	1757	-21.49	100	51.85	2
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	1724	-61.83	99.95	119.98	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	1722	-36.09	99.89	76.7	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor saccharolyticus	1720	-22.55	100	53.01	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium hallii	1718	-52.09	99.36	104.47	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilus transvaalensis	1713	-33.59	99.47	72.4	2
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1BL	1689	-79.72	98.21	155.12	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	1628	-22.14	100	52.47	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. Sukashi-1	1578	-40.27	98.68	84.7	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium phytofermentans	1535	-46.02	99.75	93.87	4
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella clara	1475	-34.47	99.93	73.97	1
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister propionicifaciens	1461	-57.7	99.94	113.08	1
4491731.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Holosporaceae	Holospora	Holospora obtusa	1461	-24	100	55	1
4491731.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus oceani	1452	-20	98	50	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella denticola	1426	-32.84	100	71.04	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella maculosa	1413	-26	100	59.09	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIV. Incertae Sedis	Anaerobranca	Anaerobranca horikoshii	1397	-35.36	98.67	75.96	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. WAL 18692	1359	-33.25	100	71.25	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum acetoxidans	1343	-30.77	100	67.74	5
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium fissicatena	1310	-57.72	99.56	114.21	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sphenoides	1302	-56.53	99.75	111.66	2
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella dispar	1297	-61.15	99.91	119.33	12
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIV. Incertae Sedis	Anaerobranca	Anaerobranca gottschalkii	1250	-29.79	99.98	65.93	1
4491731.3	M5RNA	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified (derived from Erysipelotrichaceae)	Streptococcus pleomorphus	1239	-50.22	99.78	100.87	1
4491731.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas axonopodis	1233	-21.45	100	51.02	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus agri	1187	-21.07	100	51.07	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides gallinarum	1176	-26.45	99.57	60.76	1
4491731.3	M5RNA	Bacteria	Bacteroidetes	unclassified (derived from Bacteroidetes)	unclassified (derived from Bacteroidetes)	unclassified (derived from Bacteroidetes)	Prolixibacter	Prolixibacter bellariivorans	1165	-21	100	50.41	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio xylanivorans	1162	-50.17	99.77	100.37	2
4491731.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	Selenomonas flueggei	1126	-31.75	100	68.75	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified (derived from Clostridiales)	unclassified (derived from Clostridiales)	[Bacteroides] pectinophilus	1080	-41.17	99.87	85	1
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Acetivibrio cellulolyticus	1058	-30.93	100	67.5	1
4491731.3	M5RNA	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	Catenibacterium mitsuokai	1050	-60.44	99.95	117.44	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	1035	-46.98	99.88	95.08	4
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Tissierella	Tissierella sp. AIP 64.01	1002	-37.28	100	77.96	1
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	997	-22.62	100	53.81	2
4491731.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tyrobutyricum	992	-32.34	99.89	70.79	3
4491731.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus	988	-21.25	100	51.25	1
