metagenome	source	domain	phylum	class	order	family	genus	species	abundance	avg eValue	avg % ident	avg align len	# hits
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Pantoea stewartii	6	-21	98.08	52	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylosarcina	Methylosarcina fibrata	6	-24	100	56	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas nitroreducens	6	-27	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus	6	-25.5	100	58.5	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	Methylonatrum	Methylonatrum kenyense	6	-27	100	60	1
4490051.3	M5RNA	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	Ktedonobacter racemifer	5	-25	100	58	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp.	5	-26.11	100	58.67	3
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners	5	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium acetobutylicum	5	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	5	-26	99.16	60	2
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	unclassified (derived from Methylocystaceae)	uncultured Methylocystaceae bacterium	5	-29	100	64	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified (derived from Comamonadaceae)	uncultured Comamonadaceae bacterium	5	-25	100	57	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium indicum	5	-26	100	58	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium sp. JA328	5	-26	100	58	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas aquamarina	5	-26	100	60	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus sp. SMCC ZAT352	4	-26	100	60	1
4490051.3	M5RNA	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium aquatile	4	-24	100	57	1
4490051.3	M5RNA	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	unclassified (derived from Flavobacteriales)	unclassified (derived from Flavobacteriales)	Flavobacteria bacterium BAL38	4	-23	100	55	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Chroococcales	unclassified (derived from Chroococcales)	Synechococcus	Synechococcus sp. PS838	4	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. MB-11	4	-25	100	58	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	4	-28	100	62	1
4490051.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium drakei	4	-25	100	58	1
4490051.3	M5RNA	Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas aurantiaca	4	-25.5	100	58	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium lentum	4	-27	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax facilis	4	-23	100	55	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified (derived from Burkholderiales)	Mitsuaria	Mitsuaria chitosanitabida	4	-24.5	100	57	2
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylophilus	Methylophilus sp. Ship	4	-28	100	63	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geothermobacter	Geothermobacter ehrlichii	4	-22	100	52	2
4490051.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus exiguus	4	-22	100	52	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus thiooxidans	4	-24	100	55	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. NML00-0156	3	-26	100	59	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Gordoniaceae	Gordonia	Gordonia amicalis	3	-25	100	58	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Nocardiaceae	Rhodococcus	Rhodococcus coprophilus	3	-22	100	53	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora sp.	3	-21	98.04	51	1
4490051.3	M5RNA	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Protochlamydia naegleriophila	3	-26	100	59	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Chroococcales	unclassified (derived from Chroococcales)	Microcystis	Microcystis sp. AICB 35	3	-27	100	60	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Oscillatoriales	unclassified (derived from Oscillatoriales)	Leptolyngbya	Leptolyngbya foveolarum	3	-27	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus indicus	3	-28	100	62	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mycoides	3	-21	100	51	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus thermoaerophilus	3	-27	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus fujiensis	3	-27	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. JT91	3	-26	100	59	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus	3	-22	100	52	1
4490051.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium taeniosporum	3	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	3	-23	100	55	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. 1808N	3	-25	100	58	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter estunensis	3	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas melonis	3	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	uncultured Geobacter sp.	3	-27.5	100	61	2
4490051.3	M5RNA	Bacteria	Proteobacteria	Epsilonproteobacteria	unclassified (derived from Epsilonproteobacteria)	unclassified (derived from Epsilonproteobacteria)	unclassified (derived from Epsilonproteobacteria)	uncultured epsilon proteobacterium	3	-21	100	51	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	Erwinia amylovora	3	-21	100	50	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella feeleii	3	-26	100	60	1
4490051.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured forest soil bacterium	3	-25.5	100	58	2
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus	2	-25	100	58	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Intrasporangiaceae	Terrabacter	Terrabacter tumescens	2	-25	100	57	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Microbacteriaceae	Agrococcus	Agrococcus jenensis	2	-26	100	59	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Microbacteriaceae	Leifsonia	Leifsonia shinshuensis	2	-26	100	59	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	2	-24	100	55	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. JS621	2	-25	100	58	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides sp. DN36	2	-24	100	56	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Chroococcales	unclassified (derived from Chroococcales)	Synechococcus	Synechococcus sp. RCC307	2	-24	100	56	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Nostocales	Nostocaceae	Dolichospermum	Dolichospermum circinale	2	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FSL_h8473	2	-28	100	62	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	2	-22.38	98.66	53.5	2
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus laterosporus	2	-24	100	56	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus peoriae	2	-26	98.89	60	2
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus validus	2	-27	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	2	-22	100	53	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium hollandicum	2	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii	2	-29	100	64	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	unclassified (derived from Rickettsiales)	Caedibacter	Caedibacter caryophilus	2	-29	100	64	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. 77-VN7-2W	2	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	uncultured Ralstonia sp.	2	-26	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified (derived from Burkholderiales)	Rubrivivax	Rubrivivax gelatinosus	2	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified (derived from Rhodocyclaceae)	uncultured Rhodocyclaceae bacterium	2	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. Ply4	2	-27	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella putrefaciens	2	-26	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomicrobium	Methylomicrobium sp. ML1	2	-22	100	53	2
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus suis	2	-26	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas amygdali	2	-26	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas pseudoalcaligenes	2	-26	100	60	2
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	1	-26	100	59	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium paraconglomeratum	1	-25	100	57	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium esteraromaticum	1	-26	100	59	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus lylae	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Mycobacteriaceae	Mycobacterium	Mycobacterium arupense	1	-25	100	58	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Mycobacteriaceae	Mycobacterium	Mycobacterium austroafricanum	1	-25	100	58	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Nocardiaceae	Nocardia	Nocardia blacklockiae	1	-25	100	58	1
4490051.3	M5RNA	Bacteria	Actinobacteria	Actinobacteria (class)	unclassified (derived from Actinobacteria (class))	unclassified (derived from Actinobacteria (class))	unclassified (derived from Actinobacteria (class))	actinobacterium MWH-Uga1	1	-25	100	57	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Chroococcales	unclassified (derived from Chroococcales)	Cyanothece	Cyanothece sp. PCC 7425	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Chroococcales	unclassified (derived from Chroococcales)	Synechococcus	Synechococcus sp. RS9920	1	-26	100	60	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Nostocales	Microchaetaceae	Tolypothrix	Tolypothrix sp. CCMP1185	1	-24	100	55	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Nostocales	Nostocaceae	Dolichospermum	Dolichospermum mucosum	1	-21	100	51	1
4490051.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Oscillatoriales	unclassified (derived from Oscillatoriales)	Microcoleus	Microcoleus chthonoplastes	1	-21	100	50	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus circulans	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus megaterium	1	-21	100	51	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus niacini	1	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus barcinonensis	1	-28	100	63	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus curdlanolyticus	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus daejeonensis	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus elgii	1	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus lactis	1	-22	98.15	54	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. GJ10	1	-25	100	57	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. HC1	1	-26	100	60	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii	1	-27	100	62	1
4490051.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	unclassified (derived from Bacillales)	Exiguobacterium	Exiguobacterium aurantiacum	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tyrobutyricum	1	-22	100	52	1
4490051.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus sp. Y5	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia	Afipia broomeae	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris	1	-23	100	54	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	1	-29	100	64	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia thailandensis	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. HAB-24	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. TSA31	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. TSA51	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. TSA65	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylovorus	Methylovorus glucosotrophus	1	-28	100	63	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azoarcus	Azoarcus tolulyticus	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas michiganensis	1	-28	100	63	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis	1	-27	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira imhoffii	1	-26	100	58	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Thioalkalispiraceae	Thioalkalispira	Thioalkalispira microaerophila	1	-22	100	53	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Plesiomonas	Plesiomonas shigelloides	1	-20	100	50	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax dieselolei	1	-26	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. SYM P12	1	-26	100	60	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas variabilis	1	-25	100	57	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio	Cellvibrio mixtus	1	-21	100	51	1
4490051.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	Solemya velum gill symbiont	1	-22	100	52	1
4490051.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	bacterium enrichment culture clone N47	1	-28	100	62	1
4490051.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	bacterium py116	1	-26	100	59	1
4490051.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured marine bacterium	1	-23	100	54	1
4490052.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	4838	-25.38	99.99	57.95	358
4490052.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	uncultured gamma proteobacterium	722	-24.45	100	56.47	30
4490052.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured Pseudomonas sp.	491	-26	100	59	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	unclassified (derived from Betaproteobacteria)	unclassified (derived from Betaproteobacteria)	unclassified (derived from Betaproteobacteria)	uncultured beta proteobacterium	349	-25.24	100	57.6	27
4490052.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	unclassified (derived from Deltaproteobacteria)	unclassified (derived from Deltaproteobacteria)	unclassified (derived from Deltaproteobacteria)	uncultured delta proteobacterium	341	-25.47	100	58.05	23
4490052.3	M5RNA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	unclassified (derived from Desulfobacteraceae)	uncultured Desulfobacteraceae bacterium	200	-26	100	60	1
4490052.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured soil bacterium	165	-25.35	100	57.66	9
4490052.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	unclassified (derived from Alphaproteobacteria)	unclassified (derived from Alphaproteobacteria)	unclassified (derived from Alphaproteobacteria)	uncultured alpha proteobacterium	137	-25.79	100	58.37	24
4490052.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomicrobium	Methylomicrobium album	121	-22.8	98.17	54.8	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylobacillus	Methylobacillus flagellatus	101	-27	100	61	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans	64	-23.75	100	55.25	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. SEMIA 6099	44	-29	100	64	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	uncultured Bosea sp.	36	-26	100	60	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	unclassified (derived from Nitrosomonadaceae)	uncultured Nitrosomonadaceae bacterium	34	-22	100	52	2
4490052.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter	Methylobacter sp. BB5.1	32	-26	100	60	1
4490052.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus flexus	30	-28	100	62	1
4490052.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] bifermentans	30	-28	100	62	1
4490052.3	M5RNA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. SH3	24	-28	100	62	1
4490052.3	M5RNA	Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Chroococcales	unclassified (derived from Chroococcales)	Synechococcus	Synechococcus sp. PCC 7920	21	-27	100	60	1
4490052.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. Kas104-4	21	-30	100	66	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	21	-27.67	98.92	62	2
4490052.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira haloalkaliphila	20	-22	100	52	1
4490052.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira shaposhnikovii	20	-22	100	52	1
